user_id,vehicle_model,battery_capacity_kwh,station_id,city,start_time,end_time,energy_consumed_kwh,duration_hours,charging_rate_kw,cost_usd,time_of_day,day_of_week,soc_start_pct,soc_end_pct,distance_km,temperature_c,vehicle_age,charger_type,user_type,has_distance_data,has_energy_data,km_per_kwh,cost_per_km_usd,cost_per_kwh_usd,kwh_per_hour (kW),battery_used_pct,cost_sa_zar,cost_per_km_sa_zar,petrol_cost_equivalent_zar,savings_vs_petrol_zar,savings_pct
User_135,Chevy Bolt,48.46959856054178,Station_271,Los Angeles,2024-01-06 14:00:00,2024-01-06 15:08:00,47.29002739188249,3.294730867342969,15.408979759429108,46.27027201372587,Morning,Wednesday,28.20501289429486,50.64036663152135,277.49342012825457,7.122847043805255,7.0,DC Fast Charger,Long-Distance Traveler,True,True,5.867905675518542,0.16674367266921225,0.9784361432124765,14.353229230531799,22.435353737226492,347.5817013303363,1.2525763716115779,407.9153275885343,60.333626258198024,14.790723019620575
User_136,Chevy Bolt,100.0,Station_89,Chicago,2024-01-06 15:00:00,2024-01-06 18:48:00,48.48756787108178,0.5639379356338684,16.75976742648834,7.600448838257698,Morning,Saturday,35.889037420116495,90.8523127201585,103.91165064214256,0.5341116925185432,7.0,Level 2,Long-Distance Traveler,True,True,2.1430575960918836,0.07314337508151611,0.1567504655722409,85.98032657012436,54.963275300042,285.1068990819609,2.743743336960644,152.7501264439496,-132.35677263801128,-86.64920659596214
User_137,BMW i3,75.0,Station_215,Los Angeles,2024-01-06 16:00:00,2024-01-06 18:48:00,15.010165946159637,0.6486756832113033,13.762568583983876,13.72612322820337,Evening,Friday,84.23618039725056,77.85782098101181,220.2005623988468,19.98563673169685,6.0,Level 2,Commuter,True,True,14.670095133437568,0.062334642013045345,0.9144551284401496,23.139708077002386,-6.378359416238752,88.25977576341866,0.40081539666349586,323.6948267263049,235.43505096288624,72.73364648547648
User_138,Nissan Leaf,85.0,Station_444,Houston,2024-01-06 17:00:00,2024-01-06 18:05:00,30.06513890238722,1.2674299555740305,35.87112112811267,35.03863444597721,Night,Friday,13.948323455933185,93.59847436377936,122.76475966549545,33.018171296489285,1.0,DC Fast Charger,Long-Distance Traveler,True,True,4.083292615546431,0.28541280528263235,1.1654240001929639,23.72134157802073,79.65015090784618,220.97877093254604,1.8000179492442314,180.46419670827834,-40.514574224267704,-22.450200628859253
User_139,Nissan Leaf,85.0,Station_278,San Francisco,2024-01-06 18:00:00,2024-01-06 19:21:00,74.10645011572457,2.9654194045690128,32.29091083148934,25.66318431642069,Evening,Tuesday,33.43975255292256,86.90439983944351,179.58852665574395,14.12322245819798,4.0,Level 1,Long-Distance Traveler,True,True,2.423385904672247,0.14289991011293748,0.34630162794662384,24.990208805386512,53.46464728652095,222.31935034717372,1.2379373810073133,263.99513418394366,41.67578383676994,15.786572720590955
User_140,Hyundai Kona,62.0,Station_447,New York,2024-01-06 19:00:00,2024-01-06 20:00:00,66.15159678916712,3.062344294379421,50.170585945493926,36.2987122525585,Evening,Monday,75.48580234398966,56.12136492778178,46.81290396293951,32.292746117918185,1.0,Level 2,Commuter,True,True,0.7076609822758733,0.7753997120386976,0.5487201218777341,21.601619684168345,-19.364437416207885,388.9713891203026,8.309063446015667,68.81496882552109,-320.1564202947815,-465.2424112935827
User_142,Hyundai Kona,62.0,Station_481,San Francisco,2024-01-06 21:00:00,2024-01-06 23:50:00,45.99296137212069,2.845705702692192,30.60352809932764,23.61328030935336,Night,Wednesday,34.86960937739784,77.63659352947695,108.66064519821856,3.849914000702734,6.0,Level 2,Commuter,True,True,2.36254944140398,0.21731216731023506,0.513410739489084,16.16223396839977,42.76698415207911,270.43861286806964,2.488836803561547,159.7311484413813,-110.70746442668835,-69.30862609262223
User_143,BMW i3,75.0,Station_203,Chicago,2024-01-06 22:00:00,2024-01-07 00:55:00,48.28787199679972,2.0735530968912244,34.388042437016395,30.23675880605472,Night,Wednesday,61.8669056122019,92.68815020624268,208.7545777010332,-8.036309429298335,6.0,Level 1,Commuter,True,True,4.323126471898957,0.1448435724813572,0.6261770824785706,23.287502051042406,30.821244594040785,144.86361599039918,0.6939422243370628,306.8692292205189,162.0056132301197,52.79304596346513
User_144,BMW i3,50.0,Station_74,Houston,2024-01-06 23:00:00,2024-01-07 02:18:00,78.69341922441535,2.8560625647309243,36.56255636850435,7.639601311112014,Evening,Tuesday,38.19062072851722,82.43448922749442,17.241597203507894,12.737924554170815,7.0,Level 1,Long-Distance Traveler,True,True,0.21909833596553815,0.4430912763440325,0.09708056132782394,27.553114625774743,44.24386849897721,236.08025767324605,13.692481902153142,25.345147889156607,-210.73510978408945,-831.4613538879687
User_145,BMW i3,93.09486955069778,Station_25,San Francisco,2024-01-07 00:00:00,2024-01-07 01:27:00,68.03002486170053,1.5169722905210936,16.395516801190116,18.969875801989456,Morning,Tuesday,50.70024741009175,60.745990617404885,148.08643232831258,34.79282128606109,0.0,Level 2,Casual Driver,True,True,2.1767805116837775,0.12810002580069324,0.27884563970913817,44.845924534542156,10.045743207313137,400.0165461867991,2.7012369728777648,217.68705552261952,-182.32949066417956,-83.75761720256904
User_146,BMW i3,85.0,Station_101,Houston,2024-01-07 01:00:00,2024-01-07 04:33:00,40.24838259933458,3.635489899529857,33.732264264339975,17.2431150816409,Night,Tuesday,45.02731340187831,77.80287971223682,28.45468192760388,38.96813600946469,6.0,DC Fast Charger,Commuter,True,True,0.7069770283905598,0.6059851635492491,0.42841759017481557,11.070965320118072,32.775566310358506,295.82561210510914,10.39637739960568,41.82838243357771,-253.99722967153144,-607.2365577963046
User_147,BMW i3,100.0,Station_176,Los Angeles,2024-01-07 02:00:00,2024-01-07 05:01:00,74.28073484499863,1.0613444684528497,41.34180124259758,12.886505421507136,Evening,Thursday,66.00513379945605,82.71272303828141,35.47986919070103,4.761855467358831,7.0,Level 2,Casual Driver,True,True,0.47764564075378035,0.3632061142120721,0.1734838171485159,69.98739528296562,16.707589238825364,436.77072088859194,12.310381375449541,52.15540771033052,-384.61531317826143,-737.4409098945265
User_149,Nissan Leaf,50.0,Station_117,Los Angeles,2024-01-07 04:00:00,2024-01-07 06:37:00,74.94807969154884,2.0192284141917014,43.62020158698581,31.584446122739152,Morning,Tuesday,72.33754266978394,62.454642722835686,127.91083055401364,12.264703196884788,5.0,Level 2,Long-Distance Traveler,True,True,1.7066592110222791,0.2469255026016097,0.4214176834513429,37.11718751815931,-9.882899946948257,440.6947085863072,3.445327551056847,188.0289209144001,-252.66578767190708,-134.37602388141815
User_150,BMW i3,100.0,Station_166,Los Angeles,2024-01-07 05:00:00,2024-01-07 06:00:00,52.884130298910776,1.2769826575664145,35.525961628694056,7.953494180330694,Night,Sunday,30.59535960979457,76.02826980706824,186.8140685808714,19.18928092352464,0.0,Level 1,Commuter,True,True,3.5325166080062984,0.042574385541459606,0.15039472400086928,41.41335043632754,45.43291019727367,158.65239089673233,0.8492529074599756,274.61668081388103,115.9642899171487,42.227693370069694
User_151,Tesla Model 3,50.0,Station_41,San Francisco,2024-01-07 06:00:00,2024-01-07 07:24:00,34.96988837156509,2.4966027035075133,19.6515444967108,16.52800213755549,Night,Monday,36.732618067770495,69.40761440444862,249.0598375990517,9.598491187054968,4.0,Level 2,Commuter,True,True,7.122122751800621,0.06636157116653649,0.4726352558504256,14.006989707427373,32.67499633667813,205.62294362480273,0.8255965538523489,366.11796127060603,160.4950176458033,43.83696912569056
User_152,Tesla Model 3,85.0,Station_429,New York,2024-01-07 07:00:00,2024-01-07 07:39:00,55.91756316726556,2.553216595405557,6.638807142566019,25.57187248069589,Night,Saturday,46.86961641870514,67.95937767082825,179.0935734839093,15.16931484091992,6.0,DC Fast Charger,Commuter,True,True,3.202814345614253,0.14278498096411818,0.45731378537013573,21.90083021859081,21.089761252123104,410.99408927940186,2.294856712523678,263.2675530213467,-147.72653625805515,-56.11270153222298
User_153,Tesla Model 3,62.0,Station_344,San Francisco,2024-01-07 08:00:00,2024-01-07 11:37:00,76.59801205371735,3.32083538932119,31.59720483051509,19.34114104000848,Morning,Friday,69.31359126903999,92.69136039163782,290.9884769869868,31.24889263000149,3.0,DC Fast Charger,Casual Driver,True,True,3.798903772893215,0.06646703415982148,0.25250186684276804,23.065886463398208,23.377769122597826,562.9953885948225,1.934768669963519,427.7530611708707,-135.24232742395185,-31.616916324048887
User_154,Tesla Model 3,100.0,Station_424,New York,2024-01-07 09:00:00,2024-01-07 11:39:00,20.25597516487363,1.3517035922154306,3.0234852824803093,31.88608393393438,Evening,Friday,79.64988507290505,88.23701957020575,32.00803709196611,36.54506397911559,0.0,Level 1,Casual Driver,True,True,1.5801775442276416,0.9961899207476757,1.574156942551391,14.985515523913241,8.587134497300696,60.76792549462088,1.8985208408757246,47.05181452519019,-13.716110969430694,-29.151077610593497
User_155,Chevy Bolt,50.0,Station_366,Houston,2024-01-07 10:00:00,2024-01-07 10:44:00,56.06879094629386,3.254362544448932,28.16853365416375,7.964297405534403,Afternoon,Monday,75.63146823991906,55.82273779293016,219.43189705655263,7.109435812188849,4.0,DC Fast Charger,Long-Distance Traveler,True,True,3.9136192051428043,0.03629507611412493,0.14204510693235917,17.228809077197667,-19.808730446988896,412.10561345525986,1.8780570144232531,322.56488867313243,-89.54072478212743,-27.75898057301039
User_156,Tesla Model 3,62.0,Station_120,Houston,2024-01-07 11:00:00,2024-01-07 11:32:00,65.04979561439833,3.436820245282369,22.5594518061318,20.79767963203312,Night,Saturday,83.5872819190941,80.0421189827712,188.0781767225488,25.34429384752454,3.0,DC Fast Charger,Casual Driver,True,True,2.891295429080779,0.11057997261805481,0.3197193693784596,18.92731972342471,-3.545162936322896,478.11599776582773,2.5421131047603684,276.47491978214674,-201.641077983681,-72.93286426941279
User_158,Hyundai Kona,50.8706170770115,Station_145,Houston,2024-01-07 13:00:00,2024-01-07 16:08:00,23.57128153810389,0.8419612388537623,49.78371903386572,21.99640804730698,Night,Friday,51.0715257268038,79.00243296681866,267.3473926242877,-3.0896176819195844,3.0,DC Fast Charger,Casual Driver,True,True,11.342081345560711,0.08227650111485947,0.9331867684728525,27.995684896603553,27.93090724001486,173.24891930506357,0.6480292087551275,393.00066715770294,219.75174785263937,55.91638035679405
User_160,Chevy Bolt,100.0,Station_229,Los Angeles,2024-01-07 15:00:00,2024-01-07 16:36:00,41.08911136063269,5.2203593752244375,7.854182226306737,37.37059590319564,Afternoon,Wednesday,10.714395070146608,64.15980029037753,35.4390247539194,-2.5608008235031585,6.644424525023004,Level 2,Long-Distance Traveler,True,True,0.862491876324037,1.0545040717877718,0.9095011954675724,7.870935391084289,53.445405220230924,241.60397480052023,6.817455516289282,52.095366388261525,-189.5086084122587,-363.77248410131165
User_161,Chevy Bolt,58.01213069644658,Station_313,Los Angeles,2024-01-07 16:00:00,2024-01-07 17:25:00,48.99847458311938,3.7364814721594968,2.5609434336711026,15.92953470474863,Night,Saturday,15.600515432835518,98.00224205841444,85.0972668232422,15.56371033278488,6.0,Level 2,Long-Distance Traveler,True,True,1.7367329809193555,0.1871920838284535,0.32510266575189595,13.1135333998594,82.40172662557892,288.11103054874195,3.3856672641106687,125.09298223016604,-163.0180483185759,-130.31750095990938
User_162,Tesla Model 3,85.0,Station_130,New York,2024-01-07 17:00:00,2024-01-07 18:32:00,10.2776080929522,2.361618351806849,45.68669179564876,7.053679429922485,Morning,Wednesday,27.840014483078228,52.20550797473095,39.27594025704913,35.09405876525552,1.8034882416338545,Level 2,Long-Distance Traveler,True,True,3.8215059284058848,0.1795928852055047,0.6863152755123537,4.351934378003504,24.36549349165272,60.432335586558935,1.5386604417627587,57.73563217786223,-2.696703408696706,-4.670778351208065
User_163,Hyundai Kona,85.0,Station_352,Houston,2024-01-07 18:00:00,2024-01-07 21:52:00,45.57396766460627,3.265855665654016,11.089826996423842,34.02915242344273,Evening,Monday,45.70606019537613,87.23241204777877,217.5899277259296,-9.09046835864223,1.0,Level 2,Commuter,True,True,4.774434592292798,0.15639121157439295,0.7466796104713636,13.954679058200108,41.526351852402634,267.9749298678849,1.2315594415078757,319.8571937571166,51.882263889231695,16.220446155926844
User_164,Tesla Model 3,62.0,Station_377,New York,2024-01-07 19:00:00,2024-01-07 19:44:00,69.1055463943984,3.275193659758267,22.98621553783393,9.357435457424016,Afternoon,Monday,58.58472327585143,62.96258203508435,101.37507173794312,1.4966651775801347,1.0,Level 2,Long-Distance Traveler,True,True,1.4669599913062903,0.09230509332326986,0.13540787889903025,21.099682514498667,4.377858759232922,406.3406127990626,4.008289274995163,149.0213554547764,-257.31925734428626,-172.67273979558928
User_165,Chevy Bolt,102.94949428309206,Station_318,Los Angeles,2024-01-07 20:00:00,2024-01-07 22:18:00,37.76450274178449,3.397770136981499,32.73315159147063,26.220411528647283,Morning,Thursday,74.68253406178292,64.64710567138641,156.41701742038052,2.2243935279919054,6.0,Level 2,Long-Distance Traveler,True,True,4.141905918631707,0.16763145059963833,0.6943136973874606,11.114496042788112,-10.035428390396504,222.0552761216928,1.4196363016237892,229.9330156079594,7.8777394862665915,3.4261019303544913
User_166,Nissan Leaf,85.0,Station_472,Los Angeles,2024-01-07 21:00:00,2024-01-07 23:25:00,14.495687027174723,2.546129258443054,21.24491493482296,30.87446728481199,Night,Wednesday,30.75797031727749,56.511397317926814,119.35663296927396,-5.598798540488655,0.6749470227894747,Level 2,Commuter,True,True,8.233941085063364,0.2586740804992381,2.1299071390636644,5.693225109882586,25.753427000649324,85.23463971978737,0.7141173272014917,175.45425046483274,90.21961074504537,51.42058998629309
User_167,BMW i3,75.0,Station_137,Houston,2024-01-07 22:00:00,2024-01-08 00:01:00,54.64087910335184,3.2496621390652534,19.70948849251112,18.84386067263988,Morning,Monday,27.017063596143707,85.53675893440291,130.55196295061603,12.629501276977535,5.0,Level 1,Commuter,True,True,2.389272740353981,0.1443399260091398,0.34486745055834833,16.81432615609356,58.519695338259204,163.92263731005553,1.2556121991981282,191.91138553740558,27.988748227350044,14.58420413618177
User_168,Chevy Bolt,75.0,Station_324,Chicago,2024-01-07 23:00:00,2024-01-08 01:47:00,67.89119052685948,3.0072916928991527,9.68468697592609,11.33027693232195,Afternoon,Wednesday,64.31430157283006,77.58261619096179,32.89268076447516,16.317675470507673,6.0,Level 2,Casual Driver,True,True,0.4844911469251961,0.3444619492540391,0.16688876486617812,22.575525575774652,13.268314618131726,399.2002002979337,12.13644467461828,48.35224072377849,-350.8479595741552,-725.6084812665496
User_169,Tesla Model 3,100.0,Station_337,Chicago,2024-01-08 00:00:00,2024-01-08 03:15:00,22.742594390832505,1.030563727656758,29.635980652736865,8.22905361534547,Evening,Thursday,76.22513954753002,85.77858051012342,280.9779275184948,-2.910447928547496,4.0,DC Fast Charger,Casual Driver,True,True,12.354699850416207,0.029287188812380318,0.3618344272394263,22.068110666521736,9.553440962593399,167.1580687726189,0.5949153025965573,413.03755345218747,245.87948467956858,59.52957125193489
User_170,BMW i3,85.0,Station_273,Houston,2024-01-08 01:00:00,2024-01-08 02:16:00,56.01783153828373,1.0409740232745897,37.85307847614943,14.577098745750815,Evening,Monday,18.037296920680053,61.93129743563027,14.723649268668742,11.492756176546411,7.0,Level 1,Long-Distance Traveler,True,True,0.26283861521141355,0.9900465896569691,0.2602224746202203,53.81290050069507,43.89400051495022,168.0534946148512,11.413847990284678,21.643764424943054,-146.40973018990815,-676.4522442370528
User_171,Tesla Model 3,85.0,Station_117,Houston,2024-01-08 02:00:00,2024-01-08 03:26:00,127.75747441174424,0.9845492206293912,9.286497700383908,20.34244787321107,Night,Monday,27.64544589095541,90.29992272783537,103.95782513502562,18.405333154548053,1.0,Level 2,Casual Driver,True,True,0.8137122748684298,0.19567981387441766,0.15922706649358334,129.7624046973222,62.65447683687995,751.2139495410561,7.2261414527029775,152.81800294848767,-598.3959465925684,-391.5742484831957
User_172,Tesla Model 3,100.0,Station_306,New York,2024-01-08 03:00:00,2024-01-08 04:19:00,13.87716708884735,0.5212915882023574,9.913419024012205,26.91381758017875,Night,Monday,40.79935581886868,71.37903684865236,136.27861262043376,24.759622240779493,5.0,Level 2,Commuter,True,True,9.820348184029337,0.19749113278060526,1.9394316871639135,26.620738571097846,30.57968102978368,81.59774248242242,0.5987567741806286,200.32956055203766,118.73181806961524,59.26824665437902
User_174,BMW i3,100.0,Station_94,Chicago,2024-01-08 05:00:00,2024-01-08 07:52:00,47.82436784944839,2.0468743813136925,6.082778486824532,35.98941824714308,Night,Tuesday,61.57804690727161,97.96189523417006,90.11434022451289,7.166868100746985,2.0,Level 1,Casual Driver,True,True,1.8842766622277949,0.39937504017094544,0.7525330676704006,23.36458372142726,36.383848326898445,143.4731035483452,1.5921228873328384,132.46808013003397,-11.005023418311225,-8.307679410397146
User_175,BMW i3,50.0,Station_168,Houston,2024-01-08 06:00:00,2024-01-08 08:55:00,71.14274635725945,1.7251361548508353,14.829910982037749,37.01632786110325,Afternoon,Saturday,73.16017408923142,75.75484663014795,150.27002206227104,17.424867055261124,5.0,DC Fast Charger,Long-Distance Traveler,True,True,2.112232515000981,0.24633208508989168,0.5203106396148577,41.23891679924292,2.594672540916534,522.899185725857,3.479730544720161,220.89693243153846,-302.00225329431856,-136.7163635864055
User_176,Nissan Leaf,85.0,Station_442,New York,2024-01-08 07:00:00,2024-01-08 08:51:00,6.08863208957066,3.284946614350205,4.86831209228205,9.194135634723237,Night,Saturday,14.453311424346262,61.79033242153907,54.81602107095647,6.170556621368309,2.0,DC Fast Charger,Commuter,True,True,9.003010900404366,0.16772716178764435,1.5100494658680488,1.8534949892252819,47.33702099719281,44.75144585834435,0.8163935467044561,80.57955097430602,35.82810511596167,44.46302403371048
User_177,Chevy Bolt,50.0,Station_203,New York,2024-01-08 08:00:00,2024-01-08 10:25:00,33.098691426112154,2.1821725676582537,16.68689597092782,36.52395919006641,Morning,Wednesday,79.50472573051596,53.57201503044119,174.4298990075216,-7.868909513351654,7.690884188241246,Level 1,Commuter,True,True,5.269993812199799,0.2093904737541094,1.103486501017741,15.167769917312828,-25.932710700074765,99.29607427833646,0.5692606304499133,256.4119515410568,157.11587726272035,61.27478704422359
User_178,Tesla Model 3,95.69778086899464,Station_341,New York,2024-01-08 09:00:00,2024-01-08 11:14:00,78.83314651875263,2.921583661643124,8.424644632127169,23.304729691666346,Afternoon,Wednesday,12.48227539344258,78.60859386438283,118.69508311078516,4.7608097846417365,0.0,DC Fast Charger,Casual Driver,True,True,1.505649442554602,0.1963411548388627,0.2956209503336604,26.983018680497477,66.12631847094025,579.4236269128318,4.8816143999159705,174.48177217285422,-404.94185473997754,-232.0826122391816
User_179,Hyundai Kona,100.0,Station_149,New York,2024-01-08 10:00:00,2024-01-08 11:57:00,63.23651609867501,0.8358451423130647,5.255799991325633,39.69535324151392,Afternoon,Wednesday,31.1091900831936,50.163546266562506,132.9596225238148,30.790815038255943,2.0,Level 1,Casual Driver,True,True,2.102576655493529,0.2985519399651121,0.6277283394229501,75.65577987769157,19.054356183368906,189.70954829602505,1.4268207497508922,195.45064511000777,5.741096813982722,2.9373639625243464
User_180,Tesla Model 3,50.0,Station_402,San Francisco,2024-01-08 11:00:00,2024-01-08 11:31:00,50.16138087841768,3.984418263508884,29.087280550451776,8.85476100282171,Night,Thursday,62.13327965500456,95.39612687084605,42.3760557461259,18.459977606948577,7.0,DC Fast Charger,Casual Driver,True,True,0.8447944415413516,0.20895670554783122,0.17652546336960073,12.589386344756633,33.26284721584149,368.68614945636995,8.700341335804382,62.29280194680508,-306.3933475095649,-491.8599548166245
User_181,Tesla Model 3,50.0,Station_183,Houston,2024-01-08 12:00:00,2024-01-08 14:13:00,21.82050636814289,0.8566172610118857,97.34225469987976,13.099598265236915,Afternoon,Sunday,78.27386156073143,76.89957102666605,240.7952117834277,10.336000341653476,5.0,Level 1,Long-Distance Traveler,True,True,11.035271488244634,0.054401406773066374,0.6003342930832178,25.472877282868723,-1.3742905340653806,65.46151910442867,0.27185556813856027,353.96896132163874,288.50744221721004,81.50642393615236
User_182,Chevy Bolt,50.0,Station_413,Los Angeles,2024-01-08 13:00:00,2024-01-08 14:53:00,61.00032235899777,3.026524839632501,5.720465260145438,20.41637758424997,Morning,Tuesday,44.94524692565111,66.19582006310851,232.32103894174472,27.54479108480832,6.0,Level 2,Casual Driver,True,True,3.8085214955831543,0.08788002015335962,0.33469294578635095,20.15523598557506,21.2505731374574,358.6818954709069,1.5439062131641361,341.51192724436476,-17.169968226542153,-5.027633548580688
User_183,Tesla Model 3,62.0,Station_152,Houston,2024-01-08 14:00:00,2024-01-08 15:12:00,47.3146093849059,0.9689769691243776,10.16337295016612,25.92447734982421,Afternoon,Sunday,40.48798796741036,98.82353364240996,260.6613918475854,23.72798354443762,5.0,Level 1,Casual Driver,True,True,5.509110087480516,0.09945652927758031,0.5479169687089189,48.8294468212821,58.335545674999594,141.9438281547177,0.5445525597351044,383.1722460159506,241.22841786123288,62.95560818128541
User_184,Nissan Leaf,62.0,Station_74,San Francisco,2024-01-08 15:00:00,2024-01-08 18:03:00,33.78434419301355,1.3501018281867616,48.76808403617098,22.90123735146312,Afternoon,Wednesday,86.09789965116842,60.262717131547085,59.09157048745929,58.10524584392989,5.0,DC Fast Charger,Long-Distance Traveler,True,True,1.7490814724673318,0.3875550634810651,0.6778653810956315,25.023552659274017,-25.835182519621334,248.3149298186496,4.202205623750484,86.86460861656518,-161.4503212020844,-185.8643281462914
User_185,Nissan Leaf,62.0,Station_365,New York,2024-01-08 16:00:00,2024-01-08 17:40:00,47.84104322110981,1.6133875984291093,36.24955021074656,11.345953332431115,Morning,Wednesday,61.58201871582799,55.66092887509634,258.70299390699824,31.422924496983995,6.0,DC Fast Charger,Commuter,True,True,5.407553357717037,0.043857062344280016,0.23715940473941685,29.652541811831647,-5.9210898407316535,351.6316676751571,1.359209889165666,380.2934010432875,28.6617333681304,7.53674223362817
User_186,BMW i3,50.0,Station_401,San Francisco,2024-01-08 17:00:00,2024-01-08 20:15:00,10.640152157210183,3.0806034583458395,19.167160983415208,6.499435839088151,Morning,Monday,66.57606983592258,69.15765779890351,81.3072735238919,20.623514072810465,6.0,Level 2,Long-Distance Traveler,True,True,7.641551767546379,0.07993670870267605,0.6108404976787742,3.453918136845668,2.581587962980933,62.564094684395876,0.7694772186157688,119.5216920801211,56.95759739572522,47.65461097851914
User_187,Hyundai Kona,102.83943000886534,Station_274,Chicago,2024-01-08 18:00:00,2024-01-08 20:03:00,72.2378188219246,3.4982855553220924,14.435905055127744,24.32684779791282,Afternoon,Sunday,83.20627214536134,83.20544452415145,131.28616502411475,3.8602092828471406,2.0,Level 2,Casual Driver,True,True,1.8174159625133728,0.18529635467259206,0.3367605527775082,20.649491780917113,-0.0008276212098934366,424.75837467291666,3.2353628015175606,192.99066258544872,-231.76771208746794,-120.09270758622857
User_188,Tesla Model 3,85.0,Station_42,Chicago,2024-01-08 19:00:00,2024-01-08 20:11:00,36.15792621947456,3.1018270774146552,46.32809897435823,37.206419105466765,Evening,Monday,12.666303598100477,86.88327763624466,87.12429821035957,28.730037319439177,2.0,Level 2,Casual Driver,True,True,2.4095490897770198,0.42704985715503546,1.028997594597322,11.656976780798452,74.21697403814417,212.60860617051043,2.440290602481204,128.0727183692286,-84.53588780128183,-66.00616343409547
User_190,Chevy Bolt,50.0,Station_212,Houston,2024-01-08 21:00:00,2024-01-08 23:48:00,8.349591228417406,2.3126750622410013,47.48218948900026,19.75286860317101,Morning,Sunday,43.32205190716476,62.97068755428872,311.63040806348147,3.0496907704113987,5.0,Level 1,Long-Distance Traveler,True,True,37.322834081130026,0.06338556216615164,2.3657288198664306,3.610360731060326,19.64863564712396,25.04877368525222,0.08037974805125433,458.09669985331783,433.0479261680656,94.5319899284861
User_191,Nissan Leaf,100.0,Station_101,Los Angeles,2024-01-08 22:00:00,2024-01-08 23:34:00,65.83154346501938,3.705617221578461,7.253633663105521,7.453842745350879,Morning,Monday,82.15451672743453,58.357343749655485,65.28637656297002,-7.430016353044407,0.0,Level 1,Casual Driver,True,True,0.9917187586169988,0.11417148780131024,0.11322600615177122,17.765338276622508,-23.79717297777904,197.49463039505815,3.0250511790093086,95.97097354756595,-101.5236568474922,-105.78579449042913
User_192,Hyundai Kona,100.0,Station_45,Los Angeles,2024-01-08 23:00:00,2024-01-09 00:03:00,55.18877391493572,1.4145057611789325,,23.68340999904207,Morning,Wednesday,152.48976092167763,68.12881245845041,249.04941432468289,30.69927933386612,0.0,Level 1,Commuter,True,True,4.512682501491172,0.0950952246294636,0.42913455616075274,39.01629489931391,-84.36094846322722,165.56632174480717,0.6647930580112116,366.1026390572839,200.53631731247674,54.77598244821691
User_193,BMW i3,85.0,Station_82,Chicago,2024-01-09 00:00:00,2024-01-09 02:29:00,55.97943470013186,1.106862482944654,13.79927221343662,31.52986270848626,Evening,Monday,2.3259589947386745,71.03902179038346,67.87474828378124,11.442580470841843,5.0,Level 1,Casual Driver,True,True,1.2124943498870553,0.46453008675128094,0.5632401055384718,50.574877695019836,68.71306279564479,167.93830410039558,2.4742383337946707,99.77587997715844,-68.16242412323714,-68.31553291120206
User_194,Nissan Leaf,62.0,Station_17,New York,2024-01-09 01:00:00,2024-01-09 01:30:00,38.50773758511891,0.9764775412267896,15.809921563951589,38.188529965592856,Morning,Wednesday,37.91329561411469,57.53677417403917,252.97342956956808,21.38432172230572,3.0,DC Fast Charger,Commuter,True,True,6.569418133443606,0.15095866008762376,0.9917105589799851,39.43535407556842,19.62347855992448,283.03187125062396,1.1188205485935816,371.87094146726514,88.83907021664118,23.889758599076085
User_195,BMW i3,85.0,Station_73,San Francisco,2024-01-09 02:00:00,2024-01-09 04:39:00,13.105812024979125,0.5690623348394185,14.554415345938793,28.93465228460907,Night,Sunday,12.044342771950358,91.06953924455011,201.5628074107787,1.85665782275348,7.0,DC Fast Charger,Casual Driver,True,True,15.379650419722829,0.14355154433645664,2.2077725691060457,23.03053852382868,79.02519647259976,96.32771838359656,0.4779042305522352,296.29732689384474,199.96960851024818,67.4895081256983
User_196,Chevy Bolt,75.0,Station_14,Los Angeles,2024-01-09 03:00:00,2024-01-09 05:57:00,7.81642400450342,3.457199297563886,5.098121574412684,32.271706903198776,Night,Thursday,70.54794124013175,50.10285103642811,50.3088063995774,29.88259210872053,6.0,DC Fast Charger,Casual Driver,True,True,6.4362944449523285,0.641472322894742,4.1287047484380945,2.2609121811436386,-20.445090203703636,57.45071643310013,1.1419614287168365,73.95394540737878,16.50322897427865,22.315549066881875
User_197,Chevy Bolt,50.0,Station_433,Los Angeles,2024-01-09 04:00:00,2024-01-09 05:30:00,52.50980894268295,2.76432358740617,17.12970237970592,43.15651392509583,Evening,Thursday,30.475116614130098,90.93210942692164,152.25751528544956,-7.432249212044663,0.0,Level 1,Commuter,True,True,2.8996013954582494,0.2834442283140297,0.8218752799539472,18.995536261351422,60.45699281279154,157.52942682804886,1.034624967659006,223.81854746961088,66.28912064156202,29.617349138843142
User_198,Tesla Model 3,85.0,Station_157,New York,2024-01-09 05:00:00,2024-01-09 07:58:00,12.128018048871455,0.9802518418740852,32.09970635847218,31.071893918945783,Morning,Friday,47.72203883616639,62.35988112699489,212.5522238689407,-1.2061704606006334,3.0,Level 2,Commuter,True,True,17.525717970770934,0.14618475099138298,2.5619927175023545,12.372349156401093,14.637842290828502,71.31274612736415,0.33550693956199423,312.4517690873429,241.13902295997872,77.1763986692521
User_199,Hyundai Kona,75.0,Station_223,New York,2024-01-09 06:00:00,2024-01-09 07:57:00,28.98835178470727,3.275752116632101,,8.690730198272519,Morning,Tuesday,39.673892812718094,60.73040958658508,195.95558163078329,7.186570885386455,3.0,DC Fast Charger,Casual Driver,True,True,6.759804182249477,0.04435051110025265,0.2998007704203897,8.849372831821922,21.05651677386699,213.06438561759842,1.0873096027397233,288.05470499725146,74.99031937965304,26.03336035784195
